Kategori;Ad;Yorum;islemci;hafiza;Kalite;Batarya;Ortalama;Genel_Ortalama;Sonuc
 CepTelefonu;Samsung Galaxy M31s 128 GB;Telefonu araþtýrýp da aldým. Fiyat performans açýsýndan ideal. Düþünenlere tavsiye ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Ürün çok iyi fakat kargolama ve paketleme çok kötü yapýlmýþ hepsiburada kalitesine yakýþtýramadým. Çok özensiz bir paketleme yapýlmýþ.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Ýlk defa alýþveriþ kredisi ile iþlem yaptým. Evraklar ertesi gün imza için geldi. Ýmzanýn ertesi gün ürünüm kargoya verildi. 3gün içinde telefonuma kavuþtum. Telefon çok baþarýlý. Kendini hemen android 11e güncelledi. Ekran gayet güzel. Ekranýn dokunuþ hissiyatý çok baþarýlý. Sanki kadifeye dokunuyorum. Pili henüz uzun süre test edemedim ama 6000mah olmasý zaten yoruma gerek býrakmýyor. Ayný anda kardeþime xiaomi 9 da aldým. Onun yanýnda silikon kýlýf ve telefonun ekran koruyucu ile gelmesi gibi güzelliði keþke samsung da yapsaydý.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;ürün hýzlý bir þekilde teslim edildi kargo kutusuna balonlu poþete sarýlarak koyulmuþtu. cihazda herhangi sorun yok kamera çok güzel telefon hýzý güzel. biraz aðýrlýk olarak fazla ama bunu bilerek satýn aldým. yanýnda hediye kablosuz kulaklýðý da gayet güzel. fiyat olarak diðer markalar ile karþýlaþtýrma yaparak  ve yorumlara bakarak karar verdim özellikle ekran olarak bu model hep öndeydi.  ben memnun kaldým. alacak kiþilere tavsiye ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Telefonun tasarýmý þýk, özellikleri güzel. Ekran oldukça etkileyici özellikle. Xiaomi Redmi Note 8 pro kullanýcýsý olarak söylüyorum ki fiyat performans olarak Samsung M serisi f/p odaklý marka olan Xiaomi kadar iddialý. Oldukça akýcý, hýzlý ve güzel bir telefon. Biraz aðýr gelebilir sýkýntý etmezseniz kýsa zamanda alýþýrsýnýz. Bir de parmak izi ve yüz tanýma sistemleri Redmi Note 8 Pro'da çok daha kararlý çalýþýyor. M31s hem daha yavaþ açýyor hem de algýlama olarak arada zor algýlýyor. Onun dýþýnda ön arka kamera, dýþ tasarým, arayüz, iþlemci performansý falan her þeyiyle oldukça iyi.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;ilk defa internetten telefon aldým gayette memnunum þimdi bitanede kardeþime alýyorum  2 3 gibi süre zarfinda geldi gönül rahatlýðýyla alabilirsiniz ayrýca hepsiburda müþteri temsilcisini bizzat aradým samsung garantili olduðunu teyit ettim.  teletelefonu aktif olarak kullanan birisiyim gerek oyun olsun gerek normal kullaným hýz bakýmýndan çok güzel þarjý iki güne yakýn gidiyor ve hýzlý þarj özelliði ile çok kýsa sürede doluyor kamerasý açýlarý çok güzel biraz kaba fakat ekran geniþliði felan zarif duruyor hepsiburada ya ayrýca teþekkürler.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Öncelikle hepsi jetin hýzýndan bahsetmek istiyorum yok boyke bir teslimat sabah gözümü açmadan çalýþanlarýnýz kapimdaydi çok teþekkür ederim erken ve çok hýzlý teslimat..Ürün gayet güzel %50 doluydu akþama kadar full kullanmama raðmen þarjý çok iyi gidiyor.. iþlemci hýzý gayet güzel. Arayüzler biraz karýþýk geldi. Yüz tanýma maskeli Tanýmýyor bazen onuda parmak iziyle çözüyorum.. gayet kibar hafif telefon ekran boyutu ideal mi note 10 lite kullandým ekran büyüktü çok, tek elle kullaným zor oluyordu bunda çok iyi buda bir artý bence.. kamerasý 64mp çok iyi resimler çekiyor pil 6000amper olmasida bu avantaj.. Hepsiburada vazgeçilmezim.. iyi çalýþmalar   ;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Ürün kaliteli güzel, bugün elime ulaþtý, çok araþtýrdým ve fiyatýna göre mükemmel, öyle çok kaba deðil s10+ ým var ve kýyaslanamaz olursak Kamera S10 plus ta daha iyi, fakat M31S de kamera iyi , telefonu 6000 mah bataryasý, ele oturaklý oluþu, ve kamerada da iyiye yakin performansi vermek için aldim, bazýlarý sesi konusunda olumsuz yorumlar yazmýþ ses tatmin edici merak etmeyin. Ýlk izlenim memnunum. Teþekkürler hepsiburada.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Süper bi ürün.  Boþuna baþka biþey aramayýn. Tavsiye. By ikg;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Þirketimiz için 3 adet satýn aldýk. Kullanan arkadaþlar çok memnun. Birkaç ay önce A51 almýþtýk, bu model ondan daha iyi gibi gözüküyor. Tavsiye ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31s 128 GB;Dikkat etmeniz gereken s modelini almak. Yandaki parmak izi okuyucusu cok hassas ve ergonomik. Ayrica cok klas duruyor. Arayuz cok rahat. Oyun fln oynamiyoruz ancak su ana kadar ne donma ne kasma hic bir sorun yasatmadi. Kamera konusunda cok basarili. Fiyati uygunsa hemen alin. Kutudan sarj aleti kablosu ve kulaklik cikiyor. Sarj kablosu type c. Buna gore alin.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Cok rahat alýnabilecek kalitesi tescillenmiþ bir tlf resim çözünürlüðü harika memnun kaldým ve alicak olanlarýnda memnun kalacaðýna eminim fonksiyon olarak çok kullanýþlý;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Bu telefonun herþeyi harika fiyatýna göre süper bir telefon çok hýzlý almanýzý tavsiye ederim. Kargom çabuk geldi bütün emeði geçenlere teþekkür ediyorum;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Eþimle birlikte ayný modeli kullanýyoruz. Memnunum, tavsiye ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Tek tek ayrýntýlarýný yazmaya gerek yok oldukça güzel ve kaliteli bir telefon düþünen arkadaþlar sorunsuz alabilirsiniz çekim kalitesi oldukça baþarýlý;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Fiyat performans ürünü, ekran büyük görüntü ve ses güzel;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Hizli ve ozenli kargo icin tesekkurler, urun icin yazilacsk bir sey yok sinifinin en iyisi;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Her yönüyle tavsiye ediyorum   ;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;ekimde aldým hala maþallah kullanýyorum güvenilir bir maðaza olduðunu düþünüyorum teþekkürler;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Telefon çok þýk ve kullanýþlý. Bataryasý ve iþlemcisi gayet iyi. Fotoðraf ve ses kalitesi herzaman ki gibi standartlarýn üzerinde.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Ürünü eþim için sipariþ verdim uygun fiyat orjinal ürün her þey için teþekkürler Hepsiburada;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Ýþlemci hýzlý kamera süper ýsýnma yok kasma yok. Büyüklüðü ideal. Fiyat uygun tavsiye olunur;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Tavsiye ederim;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy A71 2020 128 GB;Telefon kalitesi belli. Sýkýntýsýz teslim aldýk ve kullanmaktadýr. Tavsiye edebilirim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Harika bir telefon kalemiyle uzaktan kamera ozelligi cok basarili parasinin hakkini fazlasiyla veriyor oncesinde zaten note 5 kullaniyordum gecis yapilacak en iyi secim bu cihaz.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;4 ay once fazla para verip bunu almamak icin a31 almistim.kasma yapinca satip bunu aldim.keske en basta boyle yapsaydim.suan icin gayet memnunum herseyinden.fiyat da uygun tavsiye ederim;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Note 20 mi bu mu diye düþünüyorsanýz bunu almanýzý tavsiye ederim fiyat ve özellik olarak.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Telefona diyecek birey yok , yalnýz hepsijetin hýzýna bayýldým..akþam sipariþ verdim sabah Yozgat'ta idi.teþekkürler hepsiburada;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;fiyat performans ürünü...gerçekten güçlü telefon, kalem özelliði mükemmel...ekran,iþlemci ve ram her anlamda yeterli tavsiye ederim   ;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Ürün çok hýzlý þekilde geldi, orijinal ürün tabikide,  hb de bulduðum en uygun fiyatlý cihazdý. Satýcý sorulara hýzlý dönüyor.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Ürün gayet güzel ve kullanýþlý özellik olarak çok özelliði var parmak izi okuyucu biraz sýkýntý bazen okumuyor ama genel olarak parayý hakeden bir telefon;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;arkadaþlar güvenilir satýcý zatentelefona diyecek yok bitelefon birbuçuk saate fuleniyor 18 19 saat kullanýyosun muhteþem bihis tavsiye ederim;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Telefonu çok beðendim kaliteli ürün ürün menþeisi vietnam teþekkürler Hepsiburadaya;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Parmak izi çok geç algiliyor;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Çok güzel bir telefon.kalemi olmasý ayrý bir artý özellik çok iþe yarýyor.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Urun gec gelse de alet cok basarili tavsiye ederim. Cocuklar harcnde kullanacak is telefonu;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Bu fiyata bu tlf çok iyi. Kalem kullanalar için fiyat/ performans urunu.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Eþime almýþtým, zaten marka kalite olarak kendini ispat ettiði için ekstra birþeyler yazmaya gerek yok;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Ürün çok kaliteli. Fiyat/performans oraný çok yüksek. Kalem kullanýmý çok etkileyici. Satýcý çok güvenilir. Kargo hýzlý. Hizmet fatura garanti tam. Teþekkürler.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Oðlum için aldým. Çok sevindi ve oldukça memnun. Ýstediklerinden daha fazlasý var. Hepsiburada.coma teþekkürler.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Her þey için teþekkürler iyiki varsýn hepsi burada;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Samsung Galaxy Note 10 Lite 128 GB;Düþünmeden alýnabilir;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Ýþim gereði biliþim. Ürün 5 aydýr kullanýyorum Mükemmel hiçbir sorun yok ve daha üst model de hediye almayý düþünüyorum. Butun özellikleri kullanýyorum ve hiç bir þeyde sorunu yokve o pahalý markalara Kafa tutacak durumda      ;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Zaten araþtýrarak aldým ve memnun kaldým. Özetle pro ile arasýnda çok bir fark yok, ekonomik seçim serinin bu telefonudur. Kargo süreci hýzlýydý. Teþekkürler.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Daha önce babama almýþtým. Kullanýmda sorun olmayýnca anneme de aldým. Birkaç ay içerisinde fiyatý 300-400  arttý. Alacaksanýz fazla beklemeyin.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Öyle çok teknik bilgim yok ama çektiðim fotoðraflara herkes bayýlýyor.sarji iki güne yakýn gidiyor ekran boyutu falan oldukça güzel donma kasma falan yapmýyor;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Ürün çok hýzlý bir þekilde elime ulaþtý.Kutunun içindeki þarj adaptörü sorunlu çýktý. Gönderen firma ile irtibata geçip orijinal adaptör gönderdiler ayrýca bunun yanýnda hediye olarak gönderdiðiniz taþýnabilir þarj cihazý için teþekkür ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Ürün çok güzel çok memnun kaldýðým bir alýþveriþ oldu. Saðlam paketleme ve hýzlý gönderi için teþekkür ederim. Satýcý çok ilgiliydi mavi olmamasýna raðmen mavi rengi yollamýþ arayýp bilgi vermesi ince bir davranýþtý. Teþekkürler;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Çok memnunum telefondan müthiþ fiyata da almýþtým )) Teþekkürler Hepsiburada…;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Güzel kullanýþlý, fiyatý olsun performans olsun ideal telefon bý dünya para vermeye gerek yok;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Muhteþem þiddetle tavsiye ediyorum. Her yönüyle efsane benim yorumum böyle kardeþler.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;kalitesi hakkýnda biraz tereddüt etmiþtim çin malý olmasý dolayýsý ile fakat fiyatý olsun kalitesi olsun. þaþýrttý beni herkese tavsiye ederim.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Beklentilerimi fazlasýyla karþýlýyor. Fiyat/performans olarak mükemmel bir telefon.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Telefon ateþ ediyo mükemmel bir þey söyleyeceklerim bu kadar.saticiya da teþekkür ederim paketleme harikaydý;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Telefonu alalý 4 ay oldu ve hiçbir olumsuzlukla karþýlaþmadým kasma donma vs yok tertemiz telefon Yapýlan kötü yorumlarada aldanmayýn bence bende çok düþündüm sorun olur mu diye ama hiçbir sorun çýkmadý;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Fiyatýna göre öok kullanýþlý ve güzel telefon. Xiaomi markasý bir kalite olmaya devam ediyor. Bu Mi Mix, A2 ve Lite dan sonraki aldýðým 4. model, hiçbirin de bir sorun yaþamadýk.;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Hepsiburada ya teþekkürler mükemmel fiyat kaliteli bi cihaz ürün özenle paketlenmiþ sorunsuz ulaþtý verdiði hizmetten dolayý Hepsiburada ailesine teþekkürler;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Urun cok guzel hizli teslimat piyasada benzer ozellikteki urunlere gore tam bi fiyat performans tavsiye ederim sarji cok uzun gidiyo;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;Xiaomi Redmi Note 9S 128 GB;Hic.kimse Ithalayci garantili telefon almassin biraz fazla para vererek turkiye garantili alin iciniz Rahat etsin;5;5;5;5;5;4.7;Olumlu
 CepTelefonu;iPhone 7 32 GB;Teþekkürler;5;5;5;5;5;4;Olumlu
 CepTelefonu;iPhone 7 32 GB;Mükemmel;5;5;5;5;5;4;Olumlu
 CepTelefonu;iPhone 7 32 GB;Ýyi;5;5;5;5;5;4;Olumlu
 CepTelefonu;iPhone 7 32 GB;Yýllandýkça daha da deðerleniyor yýllar geçse de çoðu Android e bin basar;5;5;5;5;5;4;Olumlu
 CepTelefonu;iPhone 7 32 GB;Akþam 6 da çýkan kargo sabah 9 da elime ulaþtý gayet sorunsuzdu;5;5;5;5;5;4;Olumlu
 CepTelefonu;iPhone 7 32 GB;Bu ürünü anlatmaya gerek yok tek ama tek kusuru bataryasý o da bu gülün dikeni yapacak biþey yok.;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Þuan yorumumu aldým telefondan yapýyorum   ;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;O iPhone akýllý telefonlarýn Ferrari sý gerisi hikaye   ;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Urun cok guzel dusunenlere tavsieye ederim sizi tatmin eder;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Bataryasýna hayraným.Bu paralara bu batarya yakýþmýyor;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Batarya dýþýnda harika telefon;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Ürün orjinal Apple Türkiye garantili.Yalnýz öyle bir jelatin kullanýlýyor ki güven vermiyor çünkü daha önce açýlýp güzelce kapatýlabilir anlayamazsýnýz. Tavsiyem Ürünü aldýðýnýzda kurulum yapmadan, kutuyu açmadan evvel Apple Türkiye sayfasýna girip seri numarasý ile garanti sorgulatmanýz. Eðer ürünü kurmanýz gerekiyor derse ürün açýlmamýþ demektir. Fakat garanti süresini direkt gösteriyorsa daha önce kurulmuþ demektir.Ýþi saðlama almakta fayda var beþer birgün þaþar.;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Apple kalitesi, mükemmel performans gösteriyor.;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Çok güzel ama artýk zamaný geçtiði hissediliyor.;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;iPhone 7 32 GB;Ürün mükemmel tek sorun þarj ve iþlemcinin biraz ýsýnmasý 10 aydýr kullanýyorum iOS arayüzü bildiðimiz gibi 4 yýllýk telefon olmasýna raðmen birçok androide taþ çýkarýyor;5;5;5;5;5;4.5;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Güzel telefon memnun kaldým;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Böyle güzel bir telefonun eksikliði RAM düþüklüðü 2 GB RAM oluþu dezavantaj;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Beðendik;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Fiyat performans ürünü kulanicak iþ görecek bir telefon;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Harika;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Beðendik memnunuz;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Ýyi;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Surkli donuyor;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Babama aldým, orta halli bir telefon;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Fiyatina gore çok kullaniþli;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;1 yýl oldu alalý. Fiyatýna göre iyi. Batarya ekran falan güzel ama kamera hýz üst düzey deðil.  Benim aldýðýmda karþýya ses zor gidiyo.;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Fiyatýna göre idare eder.;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Ürün gayet guzel 2 tane aldim batarya ve islemci gayet iyi anne baba telefonu. Ama saticidan memnun olmadim bos kutunun içine koymussuz hicmi sunger poset kopuk yoktu iyi zarar gormemis kolinin icinde langur lungur gelmis;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Fiyat performans olarak iyi bir ürün. Kayýnpedere aldýk ve iki senedir sorunsuz kullanýyor.;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Fiyatýna göre güzel cihaz fakat arka planda iþlem olmamasýna raðmen arada cok az ufak tefek kasmalar oluyor;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Gayet güzel çekim gücü biraz zayýf geldi.;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi 8A 32 GB;Memnun kaldýk, kullanýþlý bir cihaz;5;5;5;5;5;4.6;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;2 sene oldu hala sýfýr gibi;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Parasýnýn hakkýný veriyor     ;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Sorunsuz kullanýyoruz, gayet güzel telefon;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Anlatmaya gerek yok.kullanan bilir.tavsiye ederim.samsung ýphone vs hepsi çöp;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;güzel orjinal kaliteli ürün;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Fiyat performans ürünü kesinlikle tavsiye ederim;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Cihazý yaklaþýk 1 yýldýr kullanýyorum hiçbir sýkýntýsýný görmedim;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Mükemmel bir telefon tavsiye ederim.;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Bataryasý çok uzun süre gidiyor. Ekran büyüklüðü parlaklýðý kalitesi çok iyi. Fotoðraf çekimi çok güzel. Telefon hýzý da mükemmel.;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Harika bir telefon çok memnunum;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;On numara guzellllll;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Çok mükemmel bir telefon tereddüt etmeden alabilirsiniz;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Sorunsuz teslimat yapýldý ürün de gayet güzel android kullanýmý kolay.;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Sabahtan aksama kadar pubg oynaniyor telefonda gayet kullanisli;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Xiaomi Redmi Note 8 128 GB;Satýcýya geçde olsa teþekkürü borç bilirim alalý epey oldu ýsýnmada yok çok baþarýlý þarjý uzun gidiyor gayet hýzlý teþekkürler;5;5;5;5;5;4.8;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;Batarya normal kullanýmda  2 günü çok rahat çýkarýyor. Ekran görüntüsü  can ý ve parlak. Menüler akýcý. Oyun oynamýyorum. Diðer tüm yapýlan iþlemlerde iþlemci gayet hýzlý. Sony Xperia Z5 Dual ve Oppo A5s kullandým. Bu telefon fiyatýna ve diðer kullandýðým telefonlara  göre çok çok iyi. Mutlaka kapaklý kýlýf alýp, telefonunuzu koruyun. Fotoðraf ve video kalitesini çok beðendim. Nette araþtýrýp, yorumlara bakarak aldým. Bildirim ýþýðý olsa idi çok iyi olurdu. Kesinlikle alýnabilir bir telefon.  Çok Teþekkürler hepsiburada.com!!!;5;5;4;5;4.75;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;Her ozelligi ile beklentimi karsilayan bir telefon. Bataryasi 2-3 gun cok rahat yetiyor. Kamerasi gayet iyi. Memnunum tum yonleriyle. Tek karsilastigim sýkýntýsý bazen msj yazarken sistemden ativeriyor nedenini anlayamadim. Cok sýk olmasa da arada yapiyor;5;4;5;5;4.75;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;Yaklaþýk 1 yýl kullaným sonucu bu yorumu yazýyorum. Þarjý gerçekten ilk günkü gibi 2 gün rahat gidiyor. Sabah telefonu sarjdan alýp gece yatarken baktýðýmda yuzde 70e iniyor. Alýrken kalýn olduðu yazýyordu yorumlarda fakat hemen alýþtým. Uygun fiyata iyi bir telefon tavsiye ederim. Teknik konulardan anlamadýðým için yorum yapamayacaðým. Oyun oynayan biri deðilim benim için gayet yeterli.;4;5;5;5;4.75;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;ürün sorunsuz mükemmel. alacak olanlar düþünmesin. bataryasý için aldým. 3 gün rahat gidiyor. tabi full oyun oynarsanýz daha kýsa gidebilir. herþeyiyle harika ötesi telefon.;5;4;5;5;4.75;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;Eþime doðum günü hediyesi olarak aldým biraz kullandýktan sonra yazýyorum telefon gayet güzel kamerasý gayet iyi fotoðraf olsun video olsun ben beðendim;5;4;5;5;4.75;4.7;Olumlu
 CepTelefonu;Samsung Galaxy M31 2020 128 GB;8 aydan fazla kullandim, guzel cikti    bazen tus kilidini acarken 2-3 saniye sonra gec algiliyor ama onun haricinde sorun yok. Cok dusurdum, hala guzel calisiyor, ekrani saglam ;5;5;4;5;4.75;4.7;Olumlu
 CepTelefonu;iPhone 11 64 GB;Hýzlý Sorunsuz Teslimat.Teþekkürler.;4;5;5;5;4.75;4.8;Olumsuz
 CepTelefonu;iPhone 11 64 GB;cihaz apple tr garantili. 1 günde teslim aldým.  iphone fiyatlarý öyle abuk bir hal aldý ki, 5bin tl üzerinde sýfýr cihaz alacaksanýz en mantýklý cihaz zaten 11. almayý düþünenlere tavsiye ederim.;5;4;5;5;4.75;4.8;Olumsuz
